,date,sector,GVA_share
476,2005-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.18292857514706648
477,2005-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.18050945927728168
478,2005-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.18042156785347754
479,2005-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17978300615710008
480,2006-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1798292520457365
481,2006-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.18022921073205617
482,2006-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1789035014872639
483,2006-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17501199950224286
484,2007-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1767835899127198
485,2007-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17645699429479308
486,2007-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17636288970261113
487,2007-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17755381853647503
488,2008-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17707577766105567
489,2008-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17653983994480477
490,2008-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17342019723431215
491,2008-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1698128134491771
492,2009-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17023592331781728
493,2009-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16929412503353292
494,2009-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17051441383547022
495,2009-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1757447588433504
496,2010-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17500230575096212
497,2010-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1757658741684301
498,2010-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17527898079382592
499,2010-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17351399438855813
500,2011-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17319268970138446
501,2011-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17433628798645995
502,2011-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17209393799790398
503,2011-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17157472953118738
504,2012-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17070385238248467
505,2012-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17213420390806605
506,2012-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17167206108137267
507,2012-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17163267248542097
508,2013-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17232636382419186
509,2013-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16981046120516202
510,2013-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1696940893969334
511,2013-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16841117644576714
512,2014-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16916175742027892
513,2014-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17128422582990066
514,2014-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1711448779636628
515,2014-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17189307043321642
516,2015-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17173715421535796
517,2015-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17227659594433548
518,2015-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17051257824219562
519,2015-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1689246608352289
520,2016-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1681302349159533
521,2016-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16737861167317294
522,2016-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1668955843899772
523,2016-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16883957894180385
524,2017-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17007716042666712
525,2017-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17016682384312706
526,2017-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17039012002206808
527,2017-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16901507319625786
528,2018-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1678725165738194
529,2018-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16920798664708908
530,2018-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17058092067557865
531,2018-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17286180796603307
532,2019-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17405304151048118
533,2019-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17256616652454648
534,2019-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17310310238589954
535,2019-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.17255012541212475
536,2020-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16804333919718534
537,2020-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1290299577126313
538,2020-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16481934886183167
539,2020-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.15422480604419472
540,2021-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.14449463325538825
541,2021-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1659644346492081
542,2021-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.171410439901704
543,2021-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16814872873471182
544,2022-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16875249161270828
545,2022-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16724751660035986
546,2022-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16541206442269102
547,2022-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1646489354550109
548,2023-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1629060701610026
549,2023-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16105041619371926
550,2023-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.15991981604858205
551,2023-12-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1602739794833501
552,2024-03-31,"Services (Distribution, transport, hotels and restaurants) GVA share",0.16125881858300145
553,2024-06-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.15901844321269284
554,2024-09-30,"Services (Distribution, transport, hotels and restaurants) GVA share",0.1585878492514999
555,1997-03-31,Services (Information and communication) GVA share,0.05221333060856722
556,1997-06-30,Services (Information and communication) GVA share,0.05142089616726702
557,1997-09-30,Services (Information and communication) GVA share,0.050781031818435705
558,1997-12-31,Services (Information and communication) GVA share,0.05392732607294813
559,1998-03-31,Services (Information and communication) GVA share,0.05257124214399318
560,1998-06-30,Services (Information and communication) GVA share,0.055672404938933176
561,1998-09-30,Services (Information and communication) GVA share,0.057439757443282974
562,1998-12-31,Services (Information and communication) GVA share,0.05922917515520331
563,1999-03-31,Services (Information and communication) GVA share,0.05762649798815123
564,1999-06-30,Services (Information and communication) GVA share,0.056899696048632216
565,1999-09-30,Services (Information and communication) GVA share,0.058107632483960295
566,1999-12-31,Services (Information and communication) GVA share,0.05768407756582583
567,2000-03-31,Services (Information and communication) GVA share,0.058400112006983966
568,2000-06-30,Services (Information and communication) GVA share,0.06123324265372644
569,2000-09-30,Services (Information and communication) GVA share,0.062098371744697296
570,2000-12-31,Services (Information and communication) GVA share,0.061552898513266875
571,2001-03-31,Services (Information and communication) GVA share,0.061974397951207634
572,2001-06-30,Services (Information and communication) GVA share,0.060725349980200787
573,2001-09-30,Services (Information and communication) GVA share,0.05885931910338215
574,2001-12-31,Services (Information and communication) GVA share,0.06053885170970666
575,2002-03-31,Services (Information and communication) GVA share,0.06154004663107644
576,2002-06-30,Services (Information and communication) GVA share,0.0606748583864893
577,2002-09-30,Services (Information and communication) GVA share,0.060691620256443465
578,2002-12-31,Services (Information and communication) GVA share,0.061652740446418136
579,2003-03-31,Services (Information and communication) GVA share,0.06291491190684302
580,2003-06-30,Services (Information and communication) GVA share,0.06376088776473522
581,2003-09-30,Services (Information and communication) GVA share,0.06198846384181385
582,2003-12-31,Services (Information and communication) GVA share,0.06331267426773045
583,2004-03-31,Services (Information and communication) GVA share,0.06265260802144024
584,2004-06-30,Services (Information and communication) GVA share,0.06249113876192469
585,2004-09-30,Services (Information and communication) GVA share,0.06361501641731718
586,2004-12-31,Services (Information and communication) GVA share,0.06257004907132598
587,2005-03-31,Services (Information and communication) GVA share,0.06220391483158936
588,2005-06-30,Services (Information and communication) GVA share,0.06188171249189526
589,2005-09-30,Services (Information and communication) GVA share,0.06289413436488514
590,2005-12-31,Services (Information and communication) GVA share,0.062153720929515544
591,2006-03-31,Services (Information and communication) GVA share,0.060369852046958744
592,2006-06-30,Services (Information and communication) GVA share,0.05856631171932292
593,2006-09-30,Services (Information and communication) GVA share,0.05914327560434251
594,2006-12-31,Services (Information and communication) GVA share,0.059087919315939486
595,2007-03-31,Services (Information and communication) GVA share,0.0611991896253195
596,2007-06-30,Services (Information and communication) GVA share,0.06276305336896079
597,2007-09-30,Services (Information and communication) GVA share,0.06337337303081117
598,2007-12-31,Services (Information and communication) GVA share,0.061933368199358275
599,2008-03-31,Services (Information and communication) GVA share,0.06173765872122591
600,2008-06-30,Services (Information and communication) GVA share,0.06157990850077618
601,2008-09-30,Services (Information and communication) GVA share,0.06170458927882761
602,2008-12-31,Services (Information and communication) GVA share,0.06389771844317299
603,2009-03-31,Services (Information and communication) GVA share,0.06305023671901197
604,2009-06-30,Services (Information and communication) GVA share,0.062356950017408576
605,2009-09-30,Services (Information and communication) GVA share,0.06160170084107837
606,2009-12-31,Services (Information and communication) GVA share,0.06265138377814435
607,2010-03-31,Services (Information and communication) GVA share,0.06234750601591387
608,2010-06-30,Services (Information and communication) GVA share,0.060846714520835926
609,2010-09-30,Services (Information and communication) GVA share,0.06134558488536126
610,2010-12-31,Services (Information and communication) GVA share,0.061944843632382125
611,2011-03-31,Services (Information and communication) GVA share,0.06197110032747198
612,2011-06-30,Services (Information and communication) GVA share,0.06344186349285567
613,2011-09-30,Services (Information and communication) GVA share,0.06488209256400516
614,2011-12-31,Services (Information and communication) GVA share,0.06429544543876052
615,2012-03-31,Services (Information and communication) GVA share,0.06594099308438527
616,2012-06-30,Services (Information and communication) GVA share,0.06265123327012939
617,2012-09-30,Services (Information and communication) GVA share,0.06153522967757998
618,2012-12-31,Services (Information and communication) GVA share,0.061755452831305
619,2013-03-31,Services (Information and communication) GVA share,0.06220267778115044
620,2013-06-30,Services (Information and communication) GVA share,0.06138434944586034
621,2013-09-30,Services (Information and communication) GVA share,0.061249656069436456
622,2013-12-31,Services (Information and communication) GVA share,0.06181943641206008
623,2014-03-31,Services (Information and communication) GVA share,0.06140277730088734
624,2014-06-30,Services (Information and communication) GVA share,0.06246910588805428
625,2014-09-30,Services (Information and communication) GVA share,0.0621451910918613
626,2014-12-31,Services (Information and communication) GVA share,0.061749928903213576
627,2015-03-31,Services (Information and communication) GVA share,0.06167719387490756
628,2015-06-30,Services (Information and communication) GVA share,0.0612947723028705
629,2015-09-30,Services (Information and communication) GVA share,0.06175155201254208
630,2015-12-31,Services (Information and communication) GVA share,0.0626200493118919
631,2016-03-31,Services (Information and communication) GVA share,0.06342385105475996
632,2016-06-30,Services (Information and communication) GVA share,0.06470637662004391
633,2016-09-30,Services (Information and communication) GVA share,0.06572664759143453
634,2016-12-31,Services (Information and communication) GVA share,0.06470498833697871
635,2017-03-31,Services (Information and communication) GVA share,0.06312097170784356
636,2017-06-30,Services (Information and communication) GVA share,0.06349061819127834
637,2017-09-30,Services (Information and communication) GVA share,0.06232947141774592
638,2017-12-31,Services (Information and communication) GVA share,0.06224766329295946
639,2018-03-31,Services (Information and communication) GVA share,0.062090153954954784
640,2018-06-30,Services (Information and communication) GVA share,0.06200402427954101
641,2018-09-30,Services (Information and communication) GVA share,0.062422540806382536
642,2018-12-31,Services (Information and communication) GVA share,0.06282278135025103
643,2019-03-31,Services (Information and communication) GVA share,0.062436105936102874
644,2019-06-30,Services (Information and communication) GVA share,0.06271028244624127
645,2019-09-30,Services (Information and communication) GVA share,0.06281794081822742
646,2019-12-31,Services (Information and communication) GVA share,0.06273761259484785
647,2020-03-31,Services (Information and communication) GVA share,0.06406125059971214
648,2020-06-30,Services (Information and communication) GVA share,0.07099951746285296
649,2020-09-30,Services (Information and communication) GVA share,0.06537643925357332
650,2020-12-31,Services (Information and communication) GVA share,0.06485492389949618
651,2021-03-31,Services (Information and communication) GVA share,0.06497221414560034
652,2021-06-30,Services (Information and communication) GVA share,0.06460534560618829
653,2021-09-30,Services (Information and communication) GVA share,0.0641701740240802
654,2021-12-31,Services (Information and communication) GVA share,0.06415063840504935
655,2022-03-31,Services (Information and communication) GVA share,0.064433332180441
656,2022-06-30,Services (Information and communication) GVA share,0.061904880204137404
657,2022-09-30,Services (Information and communication) GVA share,0.06055069884311365
658,2022-12-31,Services (Information and communication) GVA share,0.05927527163092326
659,2023-03-31,Services (Information and communication) GVA share,0.05944343057905276
660,2023-06-30,Services (Information and communication) GVA share,0.05981771255607805
661,2023-09-30,Services (Information and communication) GVA share,0.058579767028561325
662,2023-12-31,Services (Information and communication) GVA share,0.05807414054926491
663,2024-03-31,Services (Information and communication) GVA share,0.05842859554858125
664,2024-06-30,Services (Information and communication) GVA share,0.059535984833087544
665,2024-09-30,Services (Information and communication) GVA share,0.05932502313781074
666,1997-03-31,Services (Real estate activities) GVA share,0.15000766340468816
667,1997-06-30,Services (Real estate activities) GVA share,0.14847672228771092
668,1997-09-30,Services (Real estate activities) GVA share,0.14393699614604086
669,1997-12-31,Services (Real estate activities) GVA share,0.14046240397051363
670,1998-03-31,Services (Real estate activities) GVA share,0.14245256942965503
671,1998-06-30,Services (Real estate activities) GVA share,0.143461272244178
672,1998-09-30,Services (Real estate activities) GVA share,0.1436082074424016
673,1998-12-31,Services (Real estate activities) GVA share,0.1458319642145201
674,1999-03-31,Services (Real estate activities) GVA share,0.1464922337842374
675,1999-06-30,Services (Real estate activities) GVA share,0.1441337386018237
676,1999-09-30,Services (Real estate activities) GVA share,0.14554683425140255
677,1999-12-31,Services (Real estate activities) GVA share,0.14395881548823508
678,2000-03-31,Services (Real estate activities) GVA share,0.1429365595737146
679,2000-06-30,Services (Real estate activities) GVA share,0.14286122752411995
680,2000-09-30,Services (Real estate activities) GVA share,0.14229920600409077
681,2000-12-31,Services (Real estate activities) GVA share,0.14166709743092198
682,2001-03-31,Services (Real estate activities) GVA share,0.14032028092337062
683,2001-06-30,Services (Real estate activities) GVA share,0.13952233428835417
684,2001-09-30,Services (Real estate activities) GVA share,0.13932541867709974
685,2001-12-31,Services (Real estate activities) GVA share,0.14057588088947176
686,2002-03-31,Services (Real estate activities) GVA share,0.13984362180746937
687,2002-06-30,Services (Real estate activities) GVA share,0.13777199754924993
688,2002-09-30,Services (Real estate activities) GVA share,0.13436823505467463
689,2002-12-31,Services (Real estate activities) GVA share,0.1347946125978731
690,2003-03-31,Services (Real estate activities) GVA share,0.13483779156703965
691,2003-06-30,Services (Real estate activities) GVA share,0.1348925028054363
692,2003-09-30,Services (Real estate activities) GVA share,0.13322966900962047
693,2003-12-31,Services (Real estate activities) GVA share,0.1323813599094498
694,2004-03-31,Services (Real estate activities) GVA share,0.1326165864844983
695,2004-06-30,Services (Real estate activities) GVA share,0.13202400804769202
696,2004-09-30,Services (Real estate activities) GVA share,0.1297018160926451
697,2004-12-31,Services (Real estate activities) GVA share,0.126704595876431
698,2005-03-31,Services (Real estate activities) GVA share,0.1275313655057525
699,2005-06-30,Services (Real estate activities) GVA share,0.12722679796883926
700,2005-09-30,Services (Real estate activities) GVA share,0.12907555064340412
701,2005-12-31,Services (Real estate activities) GVA share,0.12810591322096188
702,2006-03-31,Services (Real estate activities) GVA share,0.12808846626291762
703,2006-06-30,Services (Real estate activities) GVA share,0.1291870958357828
704,2006-09-30,Services (Real estate activities) GVA share,0.12897371242205077
705,2006-12-31,Services (Real estate activities) GVA share,0.12600958775043405
706,2007-03-31,Services (Real estate activities) GVA share,0.12584659418838856
707,2007-06-30,Services (Real estate activities) GVA share,0.125225680652849
708,2007-09-30,Services (Real estate activities) GVA share,0.1259681963884421
709,2007-12-31,Services (Real estate activities) GVA share,0.1296620351392992
710,2008-03-31,Services (Real estate activities) GVA share,0.13152914300959623
711,2008-06-30,Services (Real estate activities) GVA share,0.13163622624565707
712,2008-09-30,Services (Real estate activities) GVA share,0.13136190843479698
713,2008-12-31,Services (Real estate activities) GVA share,0.13099102917284736
714,2009-03-31,Services (Real estate activities) GVA share,0.12824600589950383
715,2009-06-30,Services (Real estate activities) GVA share,0.12397189513758483
716,2009-09-30,Services (Real estate activities) GVA share,0.11918060678807713
717,2009-12-31,Services (Real estate activities) GVA share,0.11623172468242891
718,2010-03-31,Services (Real estate activities) GVA share,0.11459442539288599
719,2010-06-30,Services (Real estate activities) GVA share,0.11543366112056208
720,2010-09-30,Services (Real estate activities) GVA share,0.11663400683935207
721,2010-12-31,Services (Real estate activities) GVA share,0.11814959282830356
722,2011-03-31,Services (Real estate activities) GVA share,0.11716039642482735
723,2011-06-30,Services (Real estate activities) GVA share,0.1187168415228217
724,2011-09-30,Services (Real estate activities) GVA share,0.12026208238029425
725,2011-12-31,Services (Real estate activities) GVA share,0.12205956992119674
726,2012-03-31,Services (Real estate activities) GVA share,0.12447051500493218
727,2012-06-30,Services (Real estate activities) GVA share,0.12746039175862972
728,2012-09-30,Services (Real estate activities) GVA share,0.12770758122743683
729,2012-12-31,Services (Real estate activities) GVA share,0.12714055301317323
730,2013-03-31,Services (Real estate activities) GVA share,0.1243926017942001
731,2013-06-30,Services (Real estate activities) GVA share,0.12457828946868903
732,2013-09-30,Services (Real estate activities) GVA share,0.12560344180694866
733,2013-12-31,Services (Real estate activities) GVA share,0.12712623764219388
734,2014-03-31,Services (Real estate activities) GVA share,0.12841460363864676
735,2014-06-30,Services (Real estate activities) GVA share,0.12935546401744608
736,2014-09-30,Services (Real estate activities) GVA share,0.12964702564065791
737,2014-12-31,Services (Real estate activities) GVA share,0.12963551047492652
738,2015-03-31,Services (Real estate activities) GVA share,0.13054209234740258
739,2015-06-30,Services (Real estate activities) GVA share,0.132759203130425
740,2015-09-30,Services (Real estate activities) GVA share,0.13497668190100248
741,2015-12-31,Services (Real estate activities) GVA share,0.136769489023564
742,2016-03-31,Services (Real estate activities) GVA share,0.13775130476859798
743,2016-06-30,Services (Real estate activities) GVA share,0.13701818809428104
744,2016-09-30,Services (Real estate activities) GVA share,0.1351301694140528
745,2016-12-31,Services (Real estate activities) GVA share,0.1333681351721039
746,2017-03-31,Services (Real estate activities) GVA share,0.13085938349994125
747,2017-06-30,Services (Real estate activities) GVA share,0.13084018947893294
748,2017-09-30,Services (Real estate activities) GVA share,0.13111836696140874
749,2017-12-31,Services (Real estate activities) GVA share,0.1322233708993291
750,2018-03-31,Services (Real estate activities) GVA share,0.13377417257946012
751,2018-06-30,Services (Real estate activities) GVA share,0.13347472693882845
752,2018-09-30,Services (Real estate activities) GVA share,0.13435019107463186
753,2018-12-31,Services (Real estate activities) GVA share,0.1345133798200131
754,2019-03-31,Services (Real estate activities) GVA share,0.13370566185577948
755,2019-06-30,Services (Real estate activities) GVA share,0.13244392300109462
756,2019-09-30,Services (Real estate activities) GVA share,0.13056570577886048
757,2019-12-31,Services (Real estate activities) GVA share,0.12902856872426685
758,2020-03-31,Services (Real estate activities) GVA share,0.13056332960179115
759,2020-06-30,Services (Real estate activities) GVA share,0.15137166532364454
760,2020-09-30,Services (Real estate activities) GVA share,0.1323348167019587
761,2020-12-31,Services (Real estate activities) GVA share,0.130452786833334
762,2021-03-31,Services (Real estate activities) GVA share,0.13380619110606948
763,2021-06-30,Services (Real estate activities) GVA share,0.1293403340463689
764,2021-09-30,Services (Real estate activities) GVA share,0.12905596469367364
765,2021-12-31,Services (Real estate activities) GVA share,0.12881252713667865
766,2022-03-31,Services (Real estate activities) GVA share,0.1285335391549542
767,2022-06-30,Services (Real estate activities) GVA share,0.12911193841807708
768,2022-09-30,Services (Real estate activities) GVA share,0.12961140484042646
769,2022-12-31,Services (Real estate activities) GVA share,0.12966573408009213
770,2023-03-31,Services (Real estate activities) GVA share,0.1297990497928357
771,2023-06-30,Services (Real estate activities) GVA share,0.12983926544511107
772,2023-09-30,Services (Real estate activities) GVA share,0.1309407295728857
773,2023-12-31,Services (Real estate activities) GVA share,0.13244908927438298
774,2024-03-31,Services (Real estate activities) GVA share,0.13331909779812687
775,2024-06-30,Services (Real estate activities) GVA share,0.1335868739868265
776,2024-09-30,Services (Real estate activities) GVA share,0.13543385822185117
777,1997-03-31,Services (Professional and support) GVA share,0.08996372655114278
778,1997-06-30,Services (Professional and support) GVA share,0.08889817732671454
779,1997-09-30,Services (Professional and support) GVA share,0.0910428031501927
780,1997-12-31,Services (Professional and support) GVA share,0.09084926398340135
781,1998-03-31,Services (Professional and support) GVA share,0.08828180578274601
782,1998-06-30,Services (Professional and support) GVA share,0.09285730234219751
783,1998-09-30,Services (Professional and support) GVA share,0.09405242468578681
784,1998-12-31,Services (Professional and support) GVA share,0.09664445408304088
785,1999-03-31,Services (Professional and support) GVA share,0.09533503929971097
786,1999-06-30,Services (Professional and support) GVA share,0.09434650455927052
787,1999-09-30,Services (Professional and support) GVA share,0.09332502194461054
788,1999-12-31,Services (Professional and support) GVA share,0.09589359836790999
789,2000-03-31,Services (Professional and support) GVA share,0.09340229449600976
790,2000-06-30,Services (Professional and support) GVA share,0.09629193931818739
791,2000-09-30,Services (Professional and support) GVA share,0.09736113124285323
792,2000-12-31,Services (Professional and support) GVA share,0.09853235304643108
793,2001-03-31,Services (Professional and support) GVA share,0.0976200857067666
794,2001-06-30,Services (Professional and support) GVA share,0.09993167330522622
795,2001-09-30,Services (Professional and support) GVA share,0.10071740210330128
796,2001-12-31,Services (Professional and support) GVA share,0.10187267362249523
797,2002-03-31,Services (Professional and support) GVA share,0.10124514895614313
798,2002-06-30,Services (Professional and support) GVA share,0.10493871245409542
799,2002-09-30,Services (Professional and support) GVA share,0.10349510611134753
800,2002-12-31,Services (Professional and support) GVA share,0.10191948112656304
801,2003-03-31,Services (Professional and support) GVA share,0.10408645337455665
802,2003-06-30,Services (Professional and support) GVA share,0.10185069735131187
803,2003-09-30,Services (Professional and support) GVA share,0.10366432371286383
804,2003-12-31,Services (Professional and support) GVA share,0.10677608149518261
805,2004-03-31,Services (Professional and support) GVA share,0.10494942134146552
806,2004-06-30,Services (Professional and support) GVA share,0.10584200328118987
807,2004-09-30,Services (Professional and support) GVA share,0.1055518256123509
808,2004-12-31,Services (Professional and support) GVA share,0.10473589240462644
809,2005-03-31,Services (Professional and support) GVA share,0.10430332135977927
810,2005-06-30,Services (Professional and support) GVA share,0.1028740539117819
811,2005-09-30,Services (Professional and support) GVA share,0.10415725901949949
812,2005-12-31,Services (Professional and support) GVA share,0.10643736067903842
813,2006-03-31,Services (Professional and support) GVA share,0.10520188470540784
814,2006-06-30,Services (Professional and support) GVA share,0.1059387518863522
815,2006-09-30,Services (Professional and support) GVA share,0.10656358996814085
816,2006-12-31,Services (Professional and support) GVA share,0.10589190374325214
817,2007-03-31,Services (Professional and support) GVA share,0.1089294337978068
818,2007-06-30,Services (Professional and support) GVA share,0.10775474832093594
819,2007-09-30,Services (Professional and support) GVA share,0.10799025814767918
820,2007-12-31,Services (Professional and support) GVA share,0.10750137815031026
821,2008-03-31,Services (Professional and support) GVA share,0.1082264075435832
822,2008-06-30,Services (Professional and support) GVA share,0.10657660938154519
823,2008-09-30,Services (Professional and support) GVA share,0.10705470772960167
824,2008-12-31,Services (Professional and support) GVA share,0.11019001200819382
825,2009-03-31,Services (Professional and support) GVA share,0.10840480371930183
826,2009-06-30,Services (Professional and support) GVA share,0.11075564637188144
827,2009-09-30,Services (Professional and support) GVA share,0.10968273425490535
828,2009-12-31,Services (Professional and support) GVA share,0.10845775352817606
829,2010-03-31,Services (Professional and support) GVA share,0.11176883239566128
830,2010-06-30,Services (Professional and support) GVA share,0.11197045765735862
831,2010-09-30,Services (Professional and support) GVA share,0.111485281121522
832,2010-12-31,Services (Professional and support) GVA share,0.10972421816191062
833,2011-03-31,Services (Professional and support) GVA share,0.11180520280566754
834,2011-06-30,Services (Professional and support) GVA share,0.11222890063035011
835,2011-09-30,Services (Professional and support) GVA share,0.11153588141634405
836,2011-12-31,Services (Professional and support) GVA share,0.11037264591959396
837,2012-03-31,Services (Professional and support) GVA share,0.11184200114996493
838,2012-06-30,Services (Professional and support) GVA share,0.11034243840260644
839,2012-09-30,Services (Professional and support) GVA share,0.11245279887132247
840,2012-12-31,Services (Professional and support) GVA share,0.11509917863472782
841,2013-03-31,Services (Professional and support) GVA share,0.11593940429699955
842,2013-06-30,Services (Professional and support) GVA share,0.11680843901932846
843,2013-09-30,Services (Professional and support) GVA share,0.1192451036794317
844,2013-12-31,Services (Professional and support) GVA share,0.12008945525127643
845,2014-03-31,Services (Professional and support) GVA share,0.11984283871347497
846,2014-06-30,Services (Professional and support) GVA share,0.1196316937242549
847,2014-09-30,Services (Professional and support) GVA share,0.12056869817549043
848,2014-12-31,Services (Professional and support) GVA share,0.12224618447246184
849,2015-03-31,Services (Professional and support) GVA share,0.1235946059244396
850,2015-06-30,Services (Professional and support) GVA share,0.12554308557058
851,2015-09-30,Services (Professional and support) GVA share,0.12630034271423138
852,2015-12-31,Services (Professional and support) GVA share,0.12553112725867324
853,2016-03-31,Services (Professional and support) GVA share,0.12599052962659998
854,2016-06-30,Services (Professional and support) GVA share,0.12714633819545218
855,2016-09-30,Services (Professional and support) GVA share,0.12508094276758167
856,2016-12-31,Services (Professional and support) GVA share,0.1248108476009859
857,2017-03-31,Services (Professional and support) GVA share,0.12550428451438544
858,2017-06-30,Services (Professional and support) GVA share,0.12646309605107692
859,2017-09-30,Services (Professional and support) GVA share,0.12676271008155318
860,2017-12-31,Services (Professional and support) GVA share,0.12610772889518534
861,2018-03-31,Services (Professional and support) GVA share,0.12551637690273376
862,2018-06-30,Services (Professional and support) GVA share,0.1268463787758995
863,2018-09-30,Services (Professional and support) GVA share,0.12671961996114367
864,2018-12-31,Services (Professional and support) GVA share,0.12695467034943103
865,2019-03-31,Services (Professional and support) GVA share,0.1270494563010515
866,2019-06-30,Services (Professional and support) GVA share,0.12645673196131912
867,2019-09-30,Services (Professional and support) GVA share,0.1274788437502488
868,2019-12-31,Services (Professional and support) GVA share,0.12681808143111797
869,2020-03-31,Services (Professional and support) GVA share,0.1284803294418679
870,2020-06-30,Services (Professional and support) GVA share,0.12354139479382828
871,2020-09-30,Services (Professional and support) GVA share,0.12096760852302806
872,2020-12-31,Services (Professional and support) GVA share,0.12516289851777573
873,2021-03-31,Services (Professional and support) GVA share,0.12674199083496798
874,2021-06-30,Services (Professional and support) GVA share,0.12665515595443644
875,2021-09-30,Services (Professional and support) GVA share,0.12959605272802324
876,2021-12-31,Services (Professional and support) GVA share,0.1313518623984783
877,2022-03-31,Services (Professional and support) GVA share,0.13052864967788794
878,2022-06-30,Services (Professional and support) GVA share,0.132833045274354
879,2022-09-30,Services (Professional and support) GVA share,0.13357413320769862
